cluster	gene
Endothelial cell(Pancreas)	Nfkbia
Endothelial cell(Pancreas)	Itm2b
Endothelial cell(Pancreas)	Cmtm8
Endothelial cell(Pancreas)	S100a13
Endothelial cell(Pancreas)	Irf7
Endothelial cell(Pancreas)	Rapgef5
Endothelial cell(Pancreas)	Dusp1
Endothelial cell(Pancreas)	Luzp1
Endothelial cell(Pancreas)	Nxn
Endothelial cell(Pancreas)	Pxdn
Endothelial cell(Pancreas)	Myl12a
Endothelial cell(Pancreas)	Emp2
Endothelial cell(Pancreas)	Serinc3
Endothelial cell(Pancreas)	Gbp7
Endothelial cell(Pancreas)	Actb
Endothelial cell(Pancreas)	Cdc42ep3
Endothelial cell(Pancreas)	Myo1c
Endothelial cell(Pancreas)	Dock1
Endothelial cell(Pancreas)	Notch1
Endothelial cell(Pancreas)	8430408G22Rik
Endothelial cell(Pancreas)	Sik1
Endothelial cell(Pancreas)	Cd97
Endothelial cell(Pancreas)	Laptm4a
Endothelial cell(Pancreas)	Tagln2
Endothelial cell(Pancreas)	Sox13
Endothelial cell(Pancreas)	Sp110
Endothelial cell(Pancreas)	Tsc22d1
Endothelial cell(Pancreas)	Mylk
Endothelial cell(Pancreas)	Trim16
Endothelial cell(Pancreas)	Lama4
Endothelial cell(Pancreas)	Sipa1
Endothelial cell(Pancreas)	Rgl1
Endothelial cell(Pancreas)	Phactr2
Endothelial cell(Pancreas)	Ifit3
Endothelial cell(Pancreas)	Tsc22d3
Endothelial cell(Pancreas)	Atoh8
Endothelial cell(Pancreas)	Mertk
Endothelial cell(Pancreas)	Als2cl
Endothelial cell(Pancreas)	Dock4
Endothelial cell(Pancreas)	Sntb2
Endothelial cell(Pancreas)	App
Endothelial cell(Pancreas)	Cyp2d22
Endothelial cell(Pancreas)	Jag2
Endothelial cell(Pancreas)	Grasp
Endothelial cell(Pancreas)	F11r
Endothelial cell(Pancreas)	Sema6a
Endothelial cell(Pancreas)	Meox1
Endothelial cell(Pancreas)	Edn1
Endothelial cell(Pancreas)	Slfn2
Endothelial cell(Pancreas)	Chst7
Endothelial cell(Pancreas)	Tpm4
Endothelial cell(Pancreas)	Sash1
Endothelial cell(Pancreas)	Pdlim1
Endothelial cell(Pancreas)	Rhoc
Endothelial cell(Pancreas)	BC096441
Endothelial cell(Pancreas)	Sema4c
Endothelial cell(Pancreas)	Rarg
Endothelial cell(Pancreas)	Tmcc3
Endothelial cell(Pancreas)	Akap12
Endothelial cell(Pancreas)	Fosl2
Endothelial cell(Pancreas)	Fam198b
Endothelial cell(Pancreas)	Micall2
Endothelial cell(Pancreas)	Smad7
Endothelial cell(Pancreas)	Mecom
Endothelial cell(Pancreas)	A130040M12Rik
Endothelial cell(Pancreas)	Calm1
Endothelial cell(Pancreas)	Alox12
Endothelial cell(Pancreas)	Unc5b
Endothelial cell(Pancreas)	Jup
Endothelial cell(Pancreas)	Plod1
Endothelial cell(Pancreas)	4930523C07Rik
Endothelial cell(Pancreas)	Bhlhe40
Endothelial cell(Pancreas)	Ppia
Endothelial cell(Pancreas)	Mn1
Endothelial cell(Pancreas)	Ehbp1l1
Endothelial cell(Pancreas)	Il10rb
Endothelial cell(Pancreas)	Oasl2
Endothelial cell(Pancreas)	Pcp4l1
Endothelial cell(Pancreas)	Bmpr2
Endothelial cell(Pancreas)	Zfp521
Endothelial cell(Pancreas)	Actn4
Endothelial cell(Pancreas)	Crip1
Endothelial cell(Pancreas)	Apbb2
Endothelial cell(Pancreas)	Vav3
Endothelial cell(Pancreas)	Tcn2
Endothelial cell(Pancreas)	St3gal1
Endothelial cell(Pancreas)	Rdx
Endothelial cell(Pancreas)	Slc12a4
Endothelial cell(Pancreas)	Rasa4
Endothelial cell(Pancreas)	Gimap9
Endothelial cell(Pancreas)	Mylip
Endothelial cell(Pancreas)	Arhgap25
Endothelial cell(Pancreas)	Itprip
Endothelial cell(Pancreas)	Fmo2
Endothelial cell(Pancreas)	Itpripl1
Endothelial cell(Pancreas)	Synpo
Endothelial cell(Pancreas)	Tmem140
Endothelial cell(Pancreas)	Sult1a1
Endothelial cell(Pancreas)	Ahr
Endothelial cell(Pancreas)	Rnf144b
Endothelial cell(Pancreas)	Klhl6
Endothelial cell(Pancreas)	Rsad2
Endothelial cell(Pancreas)	Tmod3
Endothelial cell(Pancreas)	Gpx8
Endothelial cell(Pancreas)	Arpc1b
Endothelial cell(Pancreas)	BC017612
Endothelial cell(Pancreas)	Jdp2
Endothelial cell(Pancreas)	Ybx1
Endothelial cell(Pancreas)	Spna2
Endothelial cell(Pancreas)	Plekho2
Endothelial cell(Pancreas)	Rgs12
Endothelial cell(Pancreas)	Plk2
Endothelial cell(Pancreas)	Myl12b
Endothelial cell(Pancreas)	Klf4
Endothelial cell(Pancreas)	Pls3
Endothelial cell(Pancreas)	Ostf1
Endothelial cell(Pancreas)	Oaz2
Endothelial cell(Pancreas)	Mcm3
Endothelial cell(Pancreas)	Trpv4
Endothelial cell(Pancreas)	Tenc1
Endothelial cell(Pancreas)	Aldh2
Endothelial cell(Pancreas)	Lyn
Endothelial cell(Pancreas)	Hk1
Endothelial cell(Pancreas)	Cxx1a
Endothelial cell(Pancreas)	Csrp1
Endothelial cell(Pancreas)	Grn
Endothelial cell(Pancreas)	Ifngr1
Endothelial cell(Pancreas)	Plat
Endothelial cell(Pancreas)	Trim30d
Endothelial cell(Pancreas)	Kctd17
Endothelial cell(Pancreas)	Gnb1
Endothelial cell(Pancreas)	D830031N03Rik
Endothelial cell(Pancreas)	Ankrd29
Endothelial cell(Pancreas)	Dab2ip
Endothelial cell(Pancreas)	S100a6
Endothelial cell(Pancreas)	Syde1
Endothelial cell(Pancreas)	Psmb9
Endothelial cell(Pancreas)	Ctgf
Endothelial cell(Pancreas)	Nostrin
Endothelial cell(Pancreas)	Qk
Endothelial cell(Pancreas)	Sh3bgrl3
Endothelial cell(Pancreas)	Prkd2
Endothelial cell(Pancreas)	Slc44a2
Endothelial cell(Pancreas)	Pola2
Endothelial cell(Pancreas)	Fam65a
Endothelial cell(Pancreas)	Lrrfip1
Endothelial cell(Pancreas)	Nhsl2
Endothelial cell(Pancreas)	Fkbp1a
Endothelial cell(Pancreas)	Rassf9
Endothelial cell(Pancreas)	Lama5
Endothelial cell(Pancreas)	Trip10
Endothelial cell(Pancreas)	B3gnt2
Endothelial cell(Pancreas)	Pvr
Endothelial cell(Pancreas)	Mtap4
Endothelial cell(Pancreas)	Mcf2l
Endothelial cell(Pancreas)	Arpc3
Endothelial cell(Pancreas)	Tubb4b
Endothelial cell(Pancreas)	Tspan12
Endothelial cell(Pancreas)	A330009N23Rik
Endothelial cell(Pancreas)	Pde7b
Endothelial cell(Pancreas)	Pea15a
Endothelial cell(Pancreas)	Eln
Endothelial cell(Pancreas)	Myh9
Endothelial cell(Pancreas)	Pxn
Endothelial cell(Pancreas)	Ddah2
Endothelial cell(Pancreas)	Cyr61
Endothelial cell(Pancreas)	Zdhhc18
Endothelial cell(Pancreas)	Rhoa
Endothelial cell(Pancreas)	Mmp15
Endothelial cell(Pancreas)	Tax1bp3
Endothelial cell(Pancreas)	Tapbp
Endothelial cell(Pancreas)	Aebp1
Endothelial cell(Pancreas)	Fyn
Endothelial cell(Pancreas)	Rnd1
Endothelial cell(Pancreas)	Cttnbp2nl
Endothelial cell(Pancreas)	Map3k6
Endothelial cell(Pancreas)	Gda
Endothelial cell(Pancreas)	Hyal2
Endothelial cell(Pancreas)	Abcc4
Endothelial cell(Pancreas)	Arhgap18
Endothelial cell(Pancreas)	Txn1
Endothelial cell(Pancreas)	Rgs3
Endothelial cell(Pancreas)	Mxra7
Endothelial cell(Pancreas)	Mob1a
Endothelial cell(Pancreas)	Itpkb
Endothelial cell(Pancreas)	Wasf2
Endothelial cell(Pancreas)	Stx2
Endothelial cell(Pancreas)	Rab13
Endothelial cell(Pancreas)	Ccdc85b
Endothelial cell(Pancreas)	Tspo
Endothelial cell(Pancreas)	Tmed5
Endothelial cell(Pancreas)	Zcchc24
Endothelial cell(Pancreas)	Dusp7
Endothelial cell(Pancreas)	Nde1
Endothelial cell(Pancreas)	Cfl1
Endothelial cell(Pancreas)	Endod1
Endothelial cell(Pancreas)	Sipa1l2
Endothelial cell(Pancreas)	Cdkn1a
Endothelial cell(Pancreas)	Tuba1b
Endothelial cell(Pancreas)	Spred1
Endothelial cell(Pancreas)	D8Ertd82e
Endothelial cell(Pancreas)	Ripply3
Endothelial cell(Pancreas)	Nr4a1
Endothelial cell(Pancreas)	Pmp22
Endothelial cell(Pancreas)	Itpripl2
Endothelial cell(Pancreas)	Cyba
Endothelial cell(Pancreas)	Lhfpl2
Endothelial cell(Pancreas)	Ptpn14
Endothelial cell(Pancreas)	Sema6b
Endothelial cell(Pancreas)	Irgm1
Endothelial cell(Pancreas)	Dynll1
Endothelial cell(Pancreas)	Ctnna1
Endothelial cell(Pancreas)	Fermt2
Endothelial cell(Pancreas)	Psmb10
Endothelial cell(Pancreas)	Lpcat1
Endothelial cell(Pancreas)	Atox1
Endothelial cell(Pancreas)	Parp14
Endothelial cell(Pancreas)	Pfn1
Endothelial cell(Pancreas)	Tap2
Endothelial cell(Pancreas)	St6galnac2
Endothelial cell(Pancreas)	Acot9
Endothelial cell(Pancreas)	Arhgdia
Endothelial cell(Pancreas)	Ifi27l1
Endothelial cell(Pancreas)	Sdc3
Endothelial cell(Pancreas)	Pmepa1
Endothelial cell(Pancreas)	Myzap
Endothelial cell(Pancreas)	Cldn5
Endothelial cell(Pancreas)	Cnn3
Endothelial cell(Pancreas)	Cdc42ep4
Endothelial cell(Pancreas)	Fes
Endothelial cell(Pancreas)	Ipo11
Endothelial cell(Pancreas)	Ywhaz
Endothelial cell(Pancreas)	Ccnyl1
Endothelial cell(Pancreas)	Samhd1
Endothelial cell(Pancreas)	Cd47
Endothelial cell(Pancreas)	Mtap7d1
Endothelial cell(Pancreas)	B3gnt3
Endothelial cell(Pancreas)	Sypl
Endothelial cell(Pancreas)	Shisa5
Endothelial cell(Pancreas)	Dock6
Endothelial cell(Pancreas)	Tpm3
Endothelial cell(Pancreas)	Gsdmd
Endothelial cell(Pancreas)	Ltbp1
Endothelial cell(Pancreas)	Capn2
Endothelial cell(Pancreas)	Ier3
Endothelial cell(Pancreas)	Cd24a
Endothelial cell(Pancreas)	Slc3a2
Endothelial cell(Pancreas)	Plaur
Endothelial cell(Pancreas)	Il4ra
Endothelial cell(Pancreas)	Gpr182
Endothelial cell(Pancreas)	Stap2
Endothelial cell(Pancreas)	Rhob
Endothelial cell(Pancreas)	Necap2
Endothelial cell(Pancreas)	9930111J21Rik1
Endothelial cell(Pancreas)	Ablim1
Endothelial cell(Pancreas)	Cpne2
Endothelial cell(Pancreas)	Mkl2
Endothelial cell(Pancreas)	Wscd1
Endothelial cell(Pancreas)	Nuak1
Endothelial cell(Pancreas)	Zfpm1
Endothelial cell(Pancreas)	Ltbr
Endothelial cell(Pancreas)	Rasal2
Endothelial cell(Pancreas)	Tspan14
Endothelial cell(Pancreas)	Paqr4
Endothelial cell(Pancreas)	Pitpnc1
Endothelial cell(Pancreas)	Dusp3
Endothelial cell(Pancreas)	Arl6ip5
Endothelial cell(Pancreas)	Il6st
Endothelial cell(Pancreas)	Phldb1
Endothelial cell(Pancreas)	Stk10
Endothelial cell(Pancreas)	Klf7
Endothelial cell(Pancreas)	Pttg1
Endothelial cell(Pancreas)	Plcg1
Endothelial cell(Pancreas)	H2-T22
Endothelial cell(Pancreas)	Afap1
Endothelial cell(Pancreas)	Adam10
Endothelial cell(Pancreas)	Cdc42
Endothelial cell(Pancreas)	Pdzd2
Endothelial cell(Pancreas)	Triobp
Endothelial cell(Pancreas)	Vgll4
Endothelial cell(Pancreas)	Kctd12b
Endothelial cell(Pancreas)	Gapdh
Endothelial cell(Pancreas)	S100a10
Endothelial cell(Pancreas)	Psme1
Endothelial cell(Pancreas)	Myl6
Endothelial cell(Pancreas)	Skiv2l2
Endothelial cell(Pancreas)	Igfbp4
Endothelial cell(Pancreas)	Plxna2
Endothelial cell(Pancreas)	Glt25d2
Endothelial cell(Pancreas)	Rbms2
Endothelial cell(Pancreas)	Jag1
Endothelial cell(Pancreas)	Pparg
Endothelial cell(Pancreas)	Adipor1
Endothelial cell(Pancreas)	Cpne8
Endothelial cell(Pancreas)	Ptk2
Endothelial cell(Pancreas)	Ece1
Endothelial cell(Pancreas)	Mpzl1
Endothelial cell(Pancreas)	Sec14l1
Endothelial cell(Pancreas)	Elmo1
Endothelial cell(Pancreas)	Klf13
Endothelial cell(Pancreas)	Lmf2
Endothelial cell(Pancreas)	Lamc1
Endothelial cell(Pancreas)	Ecm1
Endothelial cell(Pancreas)	Pfkfb3
Endothelial cell(Pancreas)	Lrrc33
Endothelial cell(Pancreas)	Arhgap10
Endothelial cell(Pancreas)	Cox5a
Endothelial cell(Pancreas)	Lrrk1
Endothelial cell(Pancreas)	Clic1
Endothelial cell(Pancreas)	C2cd2
Endothelial cell(Pancreas)	Id4
Endothelial cell(Pancreas)	Epb4.1l2
Endothelial cell(Pancreas)	Efnb1
Endothelial cell(Pancreas)	Ifi35
Endothelial cell(Pancreas)	Ifnar2
Endothelial cell(Pancreas)	Tubb5
Endothelial cell(Pancreas)	Trp53i11
Endothelial cell(Pancreas)	Macf1
Endothelial cell(Pancreas)	Lrp4
Endothelial cell(Pancreas)	Rilpl1
Endothelial cell(Pancreas)	Tmem59
Endothelial cell(Pancreas)	Iqgap1
Endothelial cell(Pancreas)	Cdan1
Endothelial cell(Pancreas)	Elovl1
Endothelial cell(Pancreas)	Orai1
Endothelial cell(Pancreas)	Fam111a
Endothelial cell(Pancreas)	Vash1
Endothelial cell(Pancreas)	Rapgef1
Endothelial cell(Pancreas)	Prkd3
Endothelial cell(Pancreas)	5430407P10Rik
Endothelial cell(Pancreas)	Lrp5
Endothelial cell(Pancreas)	Arhgef10
Endothelial cell(Pancreas)	Itgb1
Endothelial cell(Pancreas)	Ier5
Endothelial cell(Pancreas)	Hsp90ab1
Endothelial cell(Pancreas)	Sorbs1
Endothelial cell(Pancreas)	Atp10d
Endothelial cell(Pancreas)	Prickle2
Endothelial cell(Pancreas)	5330426P16Rik
Endothelial cell(Pancreas)	2610019F03Rik
Endothelial cell(Pancreas)	Arhgap17
Endothelial cell(Pancreas)	Sh3glb1
Endothelial cell(Pancreas)	Ccrl2
Endothelial cell(Pancreas)	Foxo1
Endothelial cell(Pancreas)	Klf3
Endothelial cell(Pancreas)	Litaf
Endothelial cell(Pancreas)	2610305D13Rik
Endothelial cell(Pancreas)	Rpl18a
Endothelial cell(Pancreas)	Sertad2
Endothelial cell(Pancreas)	Mcc
Endothelial cell(Pancreas)	Vegfc
Endothelial cell(Pancreas)	Mmd
Endothelial cell(Pancreas)	Hpcal1
Endothelial cell(Pancreas)	Elovl5
Endothelial cell(Pancreas)	Cast
Endothelial cell(Pancreas)	Plec
Endothelial cell(Pancreas)	Git2
Endothelial cell(Pancreas)	Crk
Endothelial cell(Pancreas)	Sft2d1
Endothelial cell(Pancreas)	Pttg1ip
Endothelial cell(Pancreas)	Ptma
Endothelial cell(Pancreas)	St3gal2
Endothelial cell(Pancreas)	Leprot
Endothelial cell(Pancreas)	Tnfrsf22
Endothelial cell(Pancreas)	Icam1
Endothelial cell(Pancreas)	Ptprr
Endothelial cell(Pancreas)	Map3k11
Endothelial cell(Pancreas)	Mllt4
Endothelial cell(Pancreas)	Cyb5
Endothelial cell(Pancreas)	Osbpl9
Endothelial cell(Pancreas)	Sh2b3
Endothelial cell(Pancreas)	Vat1
Endothelial cell(Pancreas)	Xylt2
Endothelial cell(Pancreas)	Rhog
Endothelial cell(Pancreas)	Txnip
Endothelial cell(Pancreas)	Csrp2
Endothelial cell(Pancreas)	Zswim6
Endothelial cell(Pancreas)	Crtap
Endothelial cell(Pancreas)	Nr2f2
Endothelial cell(Pancreas)	Eml1
Endothelial cell(Pancreas)	Dgkh
Endothelial cell(Pancreas)	Ube2l6
Endothelial cell(Pancreas)	Cdc42bpb
Endothelial cell(Pancreas)	Ppp1r2
Endothelial cell(Pancreas)	Rin2
Endothelial cell(Pancreas)	Tln1
Endothelial cell(Pancreas)	Ephx1
Endothelial cell(Pancreas)	Rbp1
Endothelial cell(Pancreas)	Arhgef3
Endothelial cell(Pancreas)	Tprgl
Endothelial cell(Pancreas)	Hes1
Endothelial cell(Pancreas)	Plcb1
Endothelial cell(Pancreas)	Dgkz
Endothelial cell(Pancreas)	Gnb4
Endothelial cell(Pancreas)	Vcl
Endothelial cell(Pancreas)	Kcnq1
Endothelial cell(Pancreas)	Prdx1
Endothelial cell(Pancreas)	Sfxn3
Endothelial cell(Pancreas)	Amotl1
Endothelial cell(Pancreas)	Arhgef7
Endothelial cell(Pancreas)	Psme2
Endothelial cell(Pancreas)	Arpc4
Endothelial cell(Pancreas)	Fbln5
Endothelial cell(Pancreas)	Rap1gds1
Endothelial cell(Pancreas)	Ralb
Endothelial cell(Pancreas)	Mgat1
Endothelial cell(Pancreas)	Tmem173
Endothelial cell(Pancreas)	Hnrnpf
Endothelial cell(Pancreas)	Snrpb
Endothelial cell(Pancreas)	Gstm1
Endothelial cell(Pancreas)	Irf1
Endothelial cell(Pancreas)	Zyx
Endothelial cell(Pancreas)	Nck1
Endothelial cell(Pancreas)	Dennd3
Endothelial cell(Pancreas)	Trim12c
Endothelial cell(Pancreas)	Map1lc3b
Endothelial cell(Pancreas)	Filip1l
Endothelial cell(Pancreas)	Atp1b3
Endothelial cell(Pancreas)	Tap1
Endothelial cell(Pancreas)	Actg1
Endothelial cell(Pancreas)	Rgl2
Endothelial cell(Pancreas)	Exoc3l
Endothelial cell(Pancreas)	Casp12
Endothelial cell(Pancreas)	Myo10
Endothelial cell(Pancreas)	Dock9
Endothelial cell(Pancreas)	Rps11
Endothelial cell(Pancreas)	Mknk2
Endothelial cell(Pancreas)	Cxx1b
Endothelial cell(Pancreas)	Sepw1
Endothelial cell(Pancreas)	Numb
Endothelial cell(Pancreas)	Cd59a
Endothelial cell(Pancreas)	Ass1
Endothelial cell(Pancreas)	Plekhg5
Endothelial cell(Pancreas)	Smpdl3a
Endothelial cell(Pancreas)	Pcdh1
Endothelial cell(Pancreas)	Xiap
Endothelial cell(Pancreas)	BC006779
Endothelial cell(Pancreas)	Psap
Endothelial cell(Pancreas)	St3gal6
Endothelial cell(Pancreas)	Cd9
Endothelial cell(Pancreas)	Klf9
Endothelial cell(Pancreas)	Uaca
Endothelial cell(Pancreas)	Sertad1
Endothelial cell(Pancreas)	Asap1
Endothelial cell(Pancreas)	Gng5
Endothelial cell(Pancreas)	Mat2a
Endothelial cell(Pancreas)	Tmbim1
Endothelial cell(Pancreas)	Ptpn12
Endothelial cell(Pancreas)	Trim12a
Endothelial cell(Pancreas)	Sdcbp
Endothelial cell(Pancreas)	Tpst2
Endothelial cell(Pancreas)	Nrbp1
Endothelial cell(Pancreas)	Chsy1
Endothelial cell(Pancreas)	Arrb1
Endothelial cell(Pancreas)	Bag3
Endothelial cell(Pancreas)	Pitpna
Endothelial cell(Pancreas)	Usp25
Endothelial cell(Pancreas)	Sigirr
Endothelial cell(Pancreas)	Sepp1
Endothelial cell(Pancreas)	Sgms1
Endothelial cell(Pancreas)	Arpc2
Endothelial cell(Pancreas)	Gna11
Endothelial cell(Pancreas)	Prickle3
Endothelial cell(Pancreas)	Fam176b
Endothelial cell(Pancreas)	Map2k3
Endothelial cell(Pancreas)	4632428N05Rik
Endothelial cell(Pancreas)	Zeb1
Endothelial cell(Pancreas)	Fam189a2
Endothelial cell(Pancreas)	Ncoa3
Endothelial cell(Pancreas)	Phc2
Endothelial cell(Pancreas)	Yap1
Endothelial cell(Pancreas)	Slc12a7
Endothelial cell(Pancreas)	Tmbim6
Endothelial cell(Pancreas)	Mcl1
Endothelial cell(Pancreas)	Tmem50a
Endothelial cell(Pancreas)	Palm
Endothelial cell(Pancreas)	Itpr2
Endothelial cell(Pancreas)	Rab7l1
Endothelial cell(Pancreas)	Uba7
Endothelial cell(Pancreas)	Sept7
Endothelial cell(Pancreas)	Rpl7
Endothelial cell(Pancreas)	Reep3
Endothelial cell(Pancreas)	Dram2
Endothelial cell(Pancreas)	Ccnd3
Endothelial cell(Pancreas)	Casp8
Endothelial cell(Pancreas)	Ets2
Endothelial cell(Pancreas)	Plscr3
Endothelial cell(Pancreas)	A130022J15Rik
Endothelial cell(Pancreas)	Rassf1
Endothelial cell(Pancreas)	Gcap14
Endothelial cell(Pancreas)	Ints9
Endothelial cell(Pancreas)	Capzb
Endothelial cell(Pancreas)	1700020I14Rik
Endothelial cell(Pancreas)	Amotl2
Endothelial cell(Pancreas)	Atg4a
Endothelial cell(Pancreas)	2010109K11Rik
Endothelial cell(Pancreas)	Trim37
Endothelial cell(Pancreas)	Rock2
Endothelial cell(Pancreas)	Tanc1
Endothelial cell(Pancreas)	Adam17
Endothelial cell(Pancreas)	Arap2
Endothelial cell(Pancreas)	Arhgap26
Endothelial cell(Pancreas)	Tmem43
Endothelial cell(Pancreas)	Neurl1b
Endothelial cell(Pancreas)	Rusc2
Endothelial cell(Pancreas)	Fam129b
Endothelial cell(Pancreas)	Prdm16
Endothelial cell(Pancreas)	Eef1a1
Endothelial cell(Pancreas)	Rab11a
Endothelial cell(Pancreas)	Slco2a1
Endothelial cell(Pancreas)	Midn
Endothelial cell(Pancreas)	Rest
Endothelial cell(Pancreas)	Irf9
Endothelial cell(Pancreas)	Elf1
Endothelial cell(Pancreas)	Ubc
Endothelial cell(Pancreas)	Dnm3
Endothelial cell(Pancreas)	Csf1
Endothelial cell(Pancreas)	Jak3
Endothelial cell(Pancreas)	Ppib
Endothelial cell(Pancreas)	Mgat4b
Endothelial cell(Pancreas)	Sri
Endothelial cell(Pancreas)	Myo1e
Endothelial cell(Pancreas)	Sh3bgrl
Endothelial cell(Pancreas)	Serpinb6a
Endothelial cell(Pancreas)	Hspa8
Endothelial cell(Pancreas)	9530082P21Rik
Endothelial cell(Pancreas)	Emp3
Endothelial cell(Pancreas)	Lcp1
Endothelial cell(Pancreas)	Zbtb16
Endothelial cell(Pancreas)	Tmem189
Endothelial cell(Pancreas)	Dazap2
Endothelial cell(Pancreas)	Emid1
Endothelial cell(Pancreas)	Dnajc8
Endothelial cell(Pancreas)	Anxa1
Endothelial cell(Pancreas)	Actr1a
Endothelial cell(Pancreas)	Fam69a
Endothelial cell(Pancreas)	Mesdc1
Endothelial cell(Pancreas)	Sat1
Endothelial cell(Pancreas)	Ddx58
Endothelial cell(Pancreas)	Vamp3
Pancreatic D cell(Pancreas)	Ly6h
Pancreatic D cell(Pancreas)	Dpp6
Pancreatic D cell(Pancreas)	Gap43
Pancreatic D cell(Pancreas)	Ptprz1
Pancreatic D cell(Pancreas)	Neurog3
Pancreatic D cell(Pancreas)	Bmp3
Pancreatic D cell(Pancreas)	Ppp1r17
Pancreatic D cell(Pancreas)	Syt1
Pancreatic D cell(Pancreas)	Kcnc2
Pancreatic D cell(Pancreas)	Fam159b
Pancreatic D cell(Pancreas)	Grem2
Pancreatic D cell(Pancreas)	Ncam2
Pancreatic D cell(Pancreas)	F5
Pancreatic D cell(Pancreas)	Dscam
Pancreatic D cell(Pancreas)	Sst
Pancreatic D cell(Pancreas)	Spock3
Pancreatic D cell(Pancreas)	Arg1
Pancreatic D cell(Pancreas)	Efnb3
Pancreatic D cell(Pancreas)	Nespas
Pancreatic D cell(Pancreas)	Tox2
Pancreatic D cell(Pancreas)	Gpm6a
Pancreatic D cell(Pancreas)	Hhex
Pancreatic D cell(Pancreas)	Pcdh15
Pancreatic D cell(Pancreas)	Mef2c
Pancreatic D cell(Pancreas)	Cacna1h
Pancreatic D cell(Pancreas)	Accn1
Pancreatic D cell(Pancreas)	Rbp4
Pancreatic D cell(Pancreas)	Ghsr
Pancreatic D cell(Pancreas)	Cacna2d2
Pancreatic D cell(Pancreas)	Sez6l
Pancreatic D cell(Pancreas)	Scn3b
Pancreatic D cell(Pancreas)	Stxbp5l
Pancreatic D cell(Pancreas)	Chgb
Pancreatic D cell(Pancreas)	Lingo1
Pancreatic D cell(Pancreas)	Tspan8
Pancreatic D cell(Pancreas)	Cer1
Pancreatic D cell(Pancreas)	Gpr116
Pancreatic D cell(Pancreas)	Nnat
Pancreatic D cell(Pancreas)	Cd164l2
Pancreatic D cell(Pancreas)	Cd24a
Pancreatic D cell(Pancreas)	Creg2
Pancreatic D cell(Pancreas)	Ntm
Pancreatic D cell(Pancreas)	Cpne4
Pancreatic D cell(Pancreas)	Zcchc16
Pancreatic D cell(Pancreas)	Rgs9
Pancreatic D cell(Pancreas)	Rbfox3
Pancreatic D cell(Pancreas)	Spock1
Pancreatic D cell(Pancreas)	Rab3b
Pancreatic D cell(Pancreas)	Fstl5
Pancreatic D cell(Pancreas)	Ankrd34b
Pancreatic D cell(Pancreas)	Pcp4
Pancreatic D cell(Pancreas)	Fam46a
Pancreatic D cell(Pancreas)	Unc5c
Pancreatic D cell(Pancreas)	Hgf
Pancreatic D cell(Pancreas)	Klhdc8b
Pancreatic D cell(Pancreas)	Pyy
Pancreatic D cell(Pancreas)	Ppy
Pancreatic D cell(Pancreas)	Ache
Pancreatic D cell(Pancreas)	AW551984
Pancreatic D cell(Pancreas)	Frzb
Pancreatic D cell(Pancreas)	Parm1
Pancreatic D cell(Pancreas)	Fgf14
Pancreatic D cell(Pancreas)	2610203C20Rik
Pancreatic D cell(Pancreas)	Ppfia2
Pancreatic D cell(Pancreas)	BC030476
Pancreatic D cell(Pancreas)	Caly
Pancreatic D cell(Pancreas)	Nrxn2
Pancreatic D cell(Pancreas)	LOC626082
Pancreatic D cell(Pancreas)	Bambi
Pancreatic D cell(Pancreas)	Tmem132b
Pancreatic D cell(Pancreas)	Ehf
Pancreatic D cell(Pancreas)	Fgf9
Pancreatic D cell(Pancreas)	Nbl1
Pancreatic D cell(Pancreas)	Tagln3
Pancreatic D cell(Pancreas)	Gabrb3
Pancreatic D cell(Pancreas)	Cpne5
Pancreatic D cell(Pancreas)	Stmn3
Pancreatic D cell(Pancreas)	Kctd8
Pancreatic D cell(Pancreas)	Hgfac
Pancreatic D cell(Pancreas)	Rgs2
Pancreatic D cell(Pancreas)	Auts2
Pancreatic D cell(Pancreas)	Sftpd
Pancreatic D cell(Pancreas)	Efna5
Pancreatic D cell(Pancreas)	Cdh2
Pancreatic D cell(Pancreas)	Per3
Pancreatic D cell(Pancreas)	Filip1
Pancreatic D cell(Pancreas)	Tmie
Pancreatic D cell(Pancreas)	Rnaset2b
Pancreatic D cell(Pancreas)	Tmem59l
Pancreatic D cell(Pancreas)	Rasgef1a
Pancreatic D cell(Pancreas)	Pex5l
Pancreatic D cell(Pancreas)	Gprasp2
Pancreatic D cell(Pancreas)	Mest
Pancreatic D cell(Pancreas)	Gprasp1
Pancreatic D cell(Pancreas)	Wfdc16
Pancreatic D cell(Pancreas)	Folr1
Pancreatic D cell(Pancreas)	Dct
Pancreatic D cell(Pancreas)	Sult1d1
Pancreatic D cell(Pancreas)	Fxyd6
Pancreatic D cell(Pancreas)	Kcna5
Pancreatic D cell(Pancreas)	Hap1
Pancreatic D cell(Pancreas)	Smarca2
Pancreatic D cell(Pancreas)	Pnmal2
Pancreatic D cell(Pancreas)	Cdh8
Pancreatic D cell(Pancreas)	Scg2
Pancreatic D cell(Pancreas)	Kcnmb2
Pancreatic D cell(Pancreas)	Sema3e
Pancreatic D cell(Pancreas)	Smpd3
Pancreatic D cell(Pancreas)	Stk32a
Pancreatic D cell(Pancreas)	Ocrl
Pancreatic D cell(Pancreas)	Ptn
Pancreatic D cell(Pancreas)	Basp1
Pancreatic D cell(Pancreas)	Gfra1
Pancreatic D cell(Pancreas)	Slitrk6
